    User: glassfish
    Date: Wed 19-Feb-2014 (050) 18:49:03
  Status: request completed successfully


GROUP 1    Satellite   Resolution   Factor
            isee3         720         1

           Start Time           Stop Time 
           2014  50  0.00000    2014 223  0.00000


 Coord/            Min/Max          Range Filter              Filter
Component   Output Markers      Minimum         Maximum      Mins/Maxes
GSE X        YES      -           -               -               -   
GSE Y        YES      -           -               -               -   
GSE Z        YES      -           -               -               -   
GSE Lat      YES      -           -               -               -   
GSE Lon      YES      -           -               -               -   


Addtnl             Min/Max          Range Filter              Filter
Options     Output Markers      Minimum         Maximum      Mins/Maxes
dEarth       YES      -           -               -               -   

Output - File: 
         lines per page: 0
 
Formats and units:
    Day/Time format: YY/MM/DD HH:MM
    Degrees/Hemisphere format: Decimal degrees with 1 place(s).
        Longitude 0 to 360, latitude -90 to 90.
    Distance format: Kilometers with 3 place(s).

isee3
      Time                         GSE (km)                        GSE         Radius    
yy/mm/dd hh:mm        X               Y               Z         Lat   Long      (km)     
14/03/03 11:24    13694514.000    40424384.000      121727.711   0.2  71.3   42681204.000
14/03/03 11:36    13694643.000    40422296.000      121739.391   0.2  71.3   42679268.000
14/03/03 11:48    13694727.000    40420228.000      121750.289   0.2  71.3   42677336.000
14/03/03 12:00    13694813.000    40418156.000      121758.078   0.2  71.3   42675404.000
14/03/03 12:12    13694937.000    40416068.000      121769.758   0.2  71.3   42673464.000
14/03/03 12:24    13695028.000    40413996.000      121780.656   0.2  71.3   42671536.000
14/03/03 12:36    13695152.000    40411912.000      121790.781   0.2  71.3   42669596.000
14/03/03 12:48    13698013.000    40408900.000      121800.125   0.2  71.3   42667668.000
14/03/03 13:00    13698101.000    40406824.000      121811.023   0.2  71.3   42665728.000
14/03/03 13:12    13698226.000    40404740.000      121821.141   0.2  71.3   42663796.000
14/03/03 13:24    13698313.000    40402668.000      121832.047   0.2  71.3   42661860.000
14/03/03 13:36    13698404.000    40400600.000      121842.945   0.2  71.3   42659924.000
14/03/03 13:48    13698530.000    40398504.000      121853.062   0.2  71.3   42657988.000
14/03/03 14:00    13698614.000    40396436.000      121863.188   0.2  71.3   42656052.000
14/03/03 14:12    13698701.000    40394360.000      121874.086   0.2  71.3   42654116.000
14/03/03 14:24    13701565.000    40391344.000      121883.430   0.2  71.3   42652180.000
14/03/03 14:36    13701686.000    40389260.000      121895.109   0.2  71.3   42650244.000
14/03/03 14:48    13701775.000    40387180.000      121905.227   0.2  71.3   42648304.000
14/03/03 15:00    13701864.000    40385108.000      121916.133   0.2  71.3   42646368.000
14/03/03 15:12    13701987.000    40383016.000      121927.031   0.2  71.3   42644432.000
14/03/03 15:24    13702058.000    40380948.000      121938.711   0.2  71.3   42642492.000
14/03/03 15:36    13702203.000    40378852.000      121947.273   0.2  71.3   42640552.000
14/03/03 15:48    13705018.000    40375844.000      121957.398   0.2  71.3   42638612.000
14/03/03 16:00    13705144.000    40373752.000      121968.297   0.2  71.2   42636672.000
14/03/03 16:12    13705253.000    40371672.000      121979.195   0.2  71.2   42634736.000
14/03/03 16:24    13705339.000    40369584.000      121989.320   0.2  71.2   42632792.000
14/03/03 16:36    13705442.000    40367508.000      122000.219   0.2  71.2   42630856.000
14/03/03 16:48    13705548.000    40365424.000      122011.117   0.2  71.2   42628916.000
14/03/03 17:00    13705613.000    40363356.000      122021.242   0.2  71.2   42626976.000
14/03/03 17:12    13705735.000    40361260.000      122031.359   0.2  71.2   42625036.000
14/03/03 17:24    13708594.000    40358240.000      122041.484   0.2  71.2   42623092.000
14/03/03 17:36    13708685.000    40356164.000      122050.828   0.2  71.2   42621152.000
14/03/03 17:48    13708807.000    40354072.000      122062.508   0.2  71.2   42619212.000
14/03/03 18:00    13708889.000    40351988.000      122071.070   0.2  71.2   42617268.000
14/03/03 18:12    13708975.000    40349904.000      122083.523   0.2  71.2   42615324.000
14/03/03 18:24    13709064.000    40347824.000      122092.867   0.2  71.2   42613380.000
14/03/03 18:36    13709168.000    40345736.000      122103.766   0.2  71.2   42611436.000
14/03/03 18:48    13712026.000    40342716.000      122112.336   0.2  71.2   42609496.000
14/03/03 19:00    13712128.000    40340624.000      122124.789   0.2  71.2   42607552.000
14/03/03 19:12    13712216.000    40338548.000      122134.914   0.2  71.2   42605612.000
14/03/03 19:24    13712300.000    40336460.000      122144.258   0.2  71.2   42603664.000
14/03/03 19:36    13712421.000    40334368.000      122155.156   0.2  71.2   42601720.000
14/03/03 19:48    13712507.000    40332284.000      122166.836   0.2  71.2   42599776.000
14/03/03 20:00    13712594.000    40330200.000      122176.180   0.2  71.2   42597832.000
14/03/03 20:12    13712698.000    40328104.000      122186.297   0.2  71.2   42595884.000
14/03/03 20:24    13715551.000    40325084.000      122196.422   0.2  71.2   42593936.000
14/03/03 20:36    13715635.000    40323000.000      122205.766   0.2  71.2   42591996.000
14/03/03 20:48    13715741.000    40320908.000      122217.445   0.2  71.2   42590048.000
14/03/03 21:00    13715825.000    40318824.000      122227.562   0.2  71.2   42588100.000
14/03/03 21:12    13715908.000    40316736.000      122238.461   0.2  71.2   42586152.000
14/03/03 21:24    13716071.000    40314628.000      122247.805   0.2  71.2   42584208.000
14/03/03 21:36    13716154.000    40312544.000      122257.930   0.2  71.2   42582264.000
14/03/03 21:48    13718989.000    40309524.000      122271.164   0.2  71.2   42580312.000
14/03/03 22:00    13719090.000    40307428.000      122279.727   0.2  71.2   42578368.000
14/03/03 22:12    13719173.000    40305344.000      122289.852   0.2  71.2   42576416.000
14/03/03 22:24    13719256.000    40303256.000      122299.969   0.2  71.2   42574468.000
14/03/03 22:36    13719379.000    40301152.000      122310.094   0.2  71.2   42572516.000
14/03/03 22:48    13719466.000    40299060.000      122320.992   0.2  71.2   42570568.000
14/03/03 23:00    13719528.000    40296980.000      122331.117   0.2  71.2   42568620.000
14/03/03 23:12    13719653.000    40294884.000      122341.234   0.2  71.2   42566668.000
14/03/03 23:24    13722485.000    40291860.000      122354.477   0.2  71.2   42564720.000
14/03/03 23:36    13722608.000    40289760.000      122361.477   0.2  71.2   42562768.000
14/03/03 23:48    13722694.000    40287668.000      122373.156   0.2  71.2   42560820.000
14/03/04 00:00    13722770.000    40285580.000      122382.500   0.2  71.2   42558868.000
14/03/04 00:12    13722882.000    40283480.000      122394.961   0.2  71.2   42556916.000
14/03/04 00:24    13722960.000    40281396.000      122401.188   0.2  71.2   42554968.000
14/03/04 00:36    13723025.000    40279308.000      122412.867   0.2  71.2   42553016.000
14/03/04 00:48    13725914.000    40276260.000      122425.328   0.2  71.2   42551064.000
14/03/04 01:00    13725979.000    40274180.000      122433.891   0.2  71.2   42549112.000
14/03/04 01:12    13726059.000    40272084.000      122444.789   0.2  71.2   42547156.000
14/03/04 01:24    13726166.000    40269988.000      122453.352   0.2  71.2   42545204.000
14/03/04 01:36    13726244.000    40267900.000      122464.250   0.2  71.2   42543252.000
14/03/04 01:48    13726327.000    40265804.000      122474.375   0.2  71.2   42541296.000
14/03/04 02:00    13726448.000    40263696.000      122486.055   0.2  71.2   42539340.000
14/03/04 02:12    13726531.000    40261604.000      122494.617   0.2  71.2   42537388.000
14/03/04 02:24    13729340.000    40258584.000      122506.297   0.2  71.2   42535440.000
14/03/04 02:36    13729464.000    40256480.000      122516.422   0.2  71.2   42533484.000
14/03/04 02:48    13729547.000    40254388.000      122528.094   0.2  71.2   42531528.000
14/03/04 03:00    13729628.000    40252288.000      122536.664   0.2  71.2   42529572.000
14/03/04 03:12    13729752.000    40250180.000      122547.562   0.2  71.2   42527616.000
14/03/04 03:24    13729832.000    40248088.000      122558.461   0.2  71.2   42525660.000
14/03/04 03:36    13729908.000    40245992.000      122568.586   0.2  71.2   42523704.000
14/03/04 03:48    13732762.000    40242952.000      122577.148   0.2  71.2   42521748.000
14/03/04 04:00    13732847.000    40240856.000      122588.047   0.2  71.2   42519788.000
14/03/04 04:12    13732962.000    40238756.000      122598.172   0.2  71.2   42517840.000
14/03/04 04:24    13733049.000    40236652.000      122609.070   0.2  71.2   42515880.000
14/03/04 04:36    13733127.000    40234560.000      122617.633   0.2  71.2   42513920.000
14/03/04 04:48    13733209.000    40232464.000      122627.758   0.2  71.2   42511964.000
14/03/04 05:00    13733289.000    40230364.000      122638.656   0.2  71.2   42510004.000
14/03/04 05:12    13733392.000    40228260.000      122648.000   0.2  71.2   42508048.000
14/03/04 05:24    13736216.000    40225224.000      122659.680   0.2  71.1   42506084.000
14/03/04 05:36    13736299.000    40223128.000      122669.797   0.2  71.1   42504128.000
14/03/04 05:48    13736398.000    40221020.000      122680.703   0.2  71.1   42502168.000
14/03/04 06:00    13736498.000    40218916.000      122690.039   0.2  71.1   42500212.000
14/03/04 06:12    13736581.000    40216820.000      122699.383   0.2  71.1   42498252.000
14/03/04 06:24    13736662.000    40214716.000      122709.508   0.2  71.1   42496284.000
14/03/04 06:36    13736761.000    40212612.000      122720.406   0.2  71.1   42494328.000
14/03/04 06:48    13739584.000    40209576.000      122728.195   0.2  71.1   42492368.000
14/03/04 07:00    13739667.000    40207480.000      122739.094   0.2  71.1   42490408.000
14/03/04 07:12    13739768.000    40205368.000      122750.773   0.2  71.1   42488448.000
14/03/04 07:24    13739829.000    40203276.000      122760.891   0.2  71.1   42486484.000
14/03/04 07:36    13739908.000    40201176.000      122771.016   0.2  71.1   42484524.000
14/03/04 07:48    13740028.000    40199056.000      122782.695   0.2  71.1   42482556.000
14/03/04 08:00    13740108.000    40196960.000      122791.258   0.2  71.1   42480596.000
14/03/04 08:12    13740187.000    40194860.000      122802.156   0.2  71.1   42478632.000
14/03/04 08:24    13743033.000    40191812.000      122812.281   0.2  71.1   42476672.000
14/03/04 08:36    13743111.000    40189708.000      122821.625   0.2  71.1   42474704.000
14/03/04 08:48    13743194.000    40187604.000      122832.523   0.2  71.1   42472748.000
14/03/04 09:00    13743294.000    40185496.000      122841.867   0.2  71.1   42470780.000
14/03/04 09:12    13743354.000    40183400.000      122851.992   0.2  71.1   42468816.000
14/03/04 09:24    13743451.000    40181288.000      122861.328   0.2  71.1   42466852.000
14/03/04 09:36    13743532.000    40179184.000      122872.234   0.2  71.1   42464888.000
14/03/04 09:48    13746356.000    40176144.000      122882.352   0.2  71.1   42462924.000
14/03/04 10:00    13746456.000    40174032.000      122894.031   0.2  71.1   42460956.000
14/03/04 10:12    13746512.000    40171932.000      122904.156   0.2  71.1   42458988.000
14/03/04 10:24    13746631.000    40169816.000      122911.164   0.2  71.1   42457024.000
14/03/04 10:36    13746735.000    40167704.000      122923.617   0.2  71.1   42455056.000
14/03/04 10:48    13746791.000    40165604.000      122933.742   0.2  71.1   42453092.000
14/03/04 11:00    13746869.000    40163496.000      122943.086   0.2  71.1   42451124.000
14/03/04 11:12    13746989.000    40161372.000      122953.203   0.2  71.1   42449160.000
14/03/04 11:24    13749792.000    40158340.000      122961.766   0.2  71.1   42447192.000
14/03/04 11:36    13749871.000    40156228.000      122973.445   0.2  71.1   42445224.000
14/03/04 11:48    13749989.000    40154112.000      122982.789   0.2  71.1   42443256.000
14/03/04 12:00    13750049.000    40152004.000      122992.914   0.2  71.1   42441284.000
14/03/04 12:12    13750108.000    40149908.000      123003.031   0.2  71.1   42439316.000
14/03/04 12:24    13750224.000    40147788.000      123014.711   0.2  71.1   42437348.000
14/03/04 12:36    13750304.000    40145676.000      123024.836   0.2  71.1   42435380.000
14/03/04 12:48    13753141.000    40142624.000      123033.398   0.2  71.1   42433412.000
14/03/04 13:00    13753202.000    40140524.000      123043.523   0.2  71.1   42431440.000
14/03/04 13:12    13753259.000    40138420.000      123054.422   0.2  71.1   42429468.000
14/03/04 13:24    13753379.000    40136296.000      123063.766   0.2  71.1   42427500.000
14/03/04 13:36    13753457.000    40134184.000      123075.445   0.2  71.1   42425532.000
14/03/04 13:48    13753530.000    40132076.000      123084.008   0.2  71.1   42423560.000
14/03/04 14:00    13753611.000    40129964.000      123094.906   0.2  71.1   42421588.000
14/03/04 14:12    13753691.000    40127852.000      123105.805   0.2  71.1   42419616.000
14/03/04 14:24    13756508.000    40124804.000      123115.930   0.2  71.1   42417640.000
14/03/04 14:36    13756604.000    40122688.000      123124.492   0.2  71.1   42415672.000
14/03/04 14:48    13756684.000    40120568.000      123134.617   0.2  71.1   42413700.000
14/03/04 15:00    13756760.000    40118460.000      123146.297   0.2  71.1   42411724.000
14/03/04 15:12    13756841.000    40116348.000      123155.633   0.2  71.1   42409752.000
14/03/04 15:24    13756919.000    40114240.000      123164.977   0.2  71.1   42407780.000
14/03/04 15:36    13756998.000    40112124.000      123175.883   0.2  71.1   42405808.000
14/03/04 15:48    13759834.000    40109064.000      123186.000   0.2  71.1   42403836.000
14/03/04 16:00    13759907.000    40106948.000      123195.344   0.2  71.1   42401856.000
14/03/04 16:12    13759963.000    40104844.000      123203.906   0.2  71.1   42399888.000
14/03/04 16:24    13760064.000    40102720.000      123214.805   0.2  71.1   42397908.000
14/03/04 16:36    13760137.000    40100608.000      123224.930   0.2  71.1   42395936.000
14/03/04 16:48    13760215.000    40098488.000      123235.055   0.2  71.1   42393960.000
14/03/04 17:00    13760293.000    40096376.000      123244.398   0.2  71.1   42391984.000
14/03/04 17:12    13760371.000    40094264.000      123254.516   0.2  71.1   42390008.000
14/03/04 17:24    13763205.000    40091196.000      123264.641   0.2  71.1   42388032.000
14/03/04 17:36    13763281.000    40089084.000      123273.984   0.2  71.1   42386056.000
14/03/04 17:48    13763341.000    40086972.000      123284.102   0.2  71.1   42384080.000
14/03/04 18:00    13763439.000    40084852.000      123292.664   0.2  71.0   42382104.000
14/03/04 18:12    13763512.000    40082728.000      123307.461   0.2  71.0   42380124.000
14/03/04 18:24    13763587.000    40080620.000      123314.469   0.2  71.0   42378144.000
14/03/04 18:36    13763646.000    40078504.000      123323.812   0.2  71.0   42376168.000
14/03/04 18:48    13766498.000    40075432.000      123334.711   0.2  71.0   42374192.000
14/03/04 19:00    13766536.000    40073328.000      123343.273   0.2  71.0   42372212.000
14/03/04 19:12    13766651.000    40071196.000      123354.172   0.2  71.0   42370232.000
14/03/04 19:24    13766709.000    40069088.000      123365.078   0.2  71.0   42368256.000
14/03/04 19:36    13766766.000    40066972.000      123374.422   0.2  71.0   42366272.000
14/03/04 19:48    13766899.000    40064828.000      123385.320   0.2  71.0   42364292.000
14/03/04 20:00    13766956.000    40062716.000      123393.883   0.2  71.0   42362316.000
14/03/04 20:12    13767031.000    40060600.000      123404.781   0.2  71.0   42360336.000
14/03/04 20:24    13769843.000    40057536.000      123414.906   0.2  71.0   42358356.000
14/03/04 20:36    13769938.000    40055404.000      123425.023   0.2  71.0   42356372.000
14/03/04 20:48    13769996.000    40053292.000      123434.367   0.2  71.0   42354396.000
14/03/04 21:00    13770089.000    40051168.000      123442.930   0.2  71.0   42352412.000
14/03/04 21:12    13770145.000    40049056.000      123453.836   0.2  71.0   42350428.000
14/03/04 21:24    13770242.000    40046928.000      123463.953   0.2  71.0   42348448.000
