Date, Time (UTC), Azimuth (°), Elevation (°), Distance (km)
14/05/27,13:36,61.5978551167,-3.17655014052,15736023.1573
14/05/27,13:48,63.2963003769,-0.956123096127,15733253.8
14/05/27,14:00,64.9497086632,1.29727617438,15730480.9653
14/05/27,14:12,66.5625836931,3.58096504049,15727702.9674
14/05/27,14:24,68.1413897669,5.89543602843,15724924.7824
14/05/27,14:36,69.6864647051,8.23240724275,15722143.5971
14/05/27,14:48,71.2042585523,10.5926687469,15719364.6524
14/05/27,15:00,72.6991707505,12.9742075088,15716580.7333
14/05/27,15:12,74.1756622013,15.3751059037,15713801.3907
14/05/27,15:24,75.6382860326,17.7935783996,15711022.4046
14/05/27,15:36,77.0917505216,20.2279148296,15708243.0163
14/05/27,15:48,78.5428360622,22.6796297736,15705469.2865
14/05/27,16:00,79.9930245019,25.1408361188,15702697.4364
14/05/27,16:12,81.4497788397,27.613130276,15699929.0152
14/05/27,16:24,82.9191823281,30.0949576924,15697167.1708
14/05/27,16:36,84.407970409,32.5848062705,15694410.0444
14/05/27,16:48,85.9236818474,35.081088797,15691659.2276
14/05/27,17:00,87.4748876747,37.5821624519,15688913.9389
14/05/27,17:12,89.0714554176,40.0862767831,15686177.4005
14/05/27,17:24,90.7271457456,42.5948035294,15683447.5104
14/05/27,17:36,92.4513936541,45.0991724453,15680727.1208
14/05/27,17:48,94.2627858468,47.6002360303,15678013.6399
14/05/27,18:00,96.1814116369,50.0952346716,15675311.9386
14/05/27,18:12,98.2320739117,52.5808640201,15672620.8164
14/05/27,18:24,100.445881887,55.0531237485,15669936.8584
14/05/27,18:36,102.86230037,57.5069806163,15667267.8879
14/05/27,18:48,105.535733597,59.9391363437,15664608.2633
14/05/27,19:00,108.525577373,62.3349094819,15661960.7325
14/05/27,19:12,111.922321494,64.6861842527,15659324.3909
14/05/27,19:24,115.841917515,66.9775896503,15656702.1798
14/05/27,19:36,120.438523425,69.187626788,15654090.8728
14/05/27,19:48,125.914954237,71.2858023502,15651494.2725
14/05/27,20:00,132.52812893,73.2285339007,15648910.832
14/05/27,20:12,140.574019125,74.9540983089,15646338.6354
14/05/27,20:24,150.331213586,76.3800465357,15643781.4947
14/05/27,20:36,161.839133051,77.3990566056,15641238.7906
14/05/27,20:48,174.727405553,77.9096815441,15638710.1934
14/05/27,21:00,188.070663763,77.847339457,15636193.8402
14/05/27,21:12,200.724656689,77.2204498141,15633690.3877
14/05/27,21:24,211.868933566,76.1055262059,15631202.3112
14/05/27,21:36,221.235692286,74.6088369004,15628727.7149
14/05/27,21:48,228.960860155,72.8282457699,15626266.2039
14/05/27,22:00,235.306683847,70.8475561526,15623818.788
14/05/27,22:12,240.574965463,68.7220785117,15621383.8484
14/05/27,22:24,245.011339209,66.4921591454,15618960.8307
14/05/27,22:36,248.807411956,64.1860619115,15616552.5981
14/05/27,22:48,252.108280984,61.8237827218,15614154.0068
14/05/27,23:00,255.023002224,59.4196607143,15611768.9785
14/05/27,23:12,257.633715573,56.9842856646,15609396.6206
14/05/27,23:24,260.005867759,54.5223749369,15607034.4016
14/05/27,23:36,262.181467086,52.0463534596,15604683.6234
14/05/27,23:48,264.201197761,49.5578161561,15602343.0847
14/05/28,00:00,266.094608255,47.0606615836,15600012.4289
14/05/28,00:12,267.885431378,44.5579974411,15597691.9088
14/05/28,00:24,269.592872102,42.0525357335,15595379.8282
14/05/28,00:36,271.232782678,39.5465426234,15593075.0704
14/05/28,00:48,272.820340635,37.038897923,15590780.6377
14/05/28,01:00,274.36267223,34.5378484097,15588492.3976
14/05/28,01:12,275.871431655,32.0418779215,15586209.8432
14/05/28,01:24,277.354918064,29.5526370126,15583932.768
14/05/28,01:36,278.820509662,27.0716586257,15581661.5804
14/05/28,01:48,280.274759243,24.6005127451,15579395.7644
14/05/28,02:00,281.723665652,22.1407019323,15577133.7213
14/05/28,02:12,283.172707665,19.6938103141,15574874.0435
14/05/28,02:24,284.628921227,17.2582843069,15572617.0153
14/05/28,02:36,286.093422309,14.8420521045,15570363.6761
14/05/28,02:48,287.572766269,12.4436722214,15568108.3141
14/05/28,03:00,289.071461406,10.064998666,15565855.5684
14/05/28,03:12,290.593980867,7.70792003526,15563600.6724
14/05/28,03:24,292.14469485,5.37451129948,15561347.4182
14/05/28,03:36,293.728038337,3.06694922829,15559089.117
14/05/28,03:48,295.350492992,0.784703256981,15556832.6942
14/05/28,04:00,297.012391981,-1.46383882149,15554569.9599
14/05/28,04:12,298.720331229,-3.67892541386,15552303.4809
14/05/28,04:24,300.478865174,-5.85754917698,15550033.223
14/05/28,04:36,302.29270123,-7.99656598051,15547758.091
14/05/28,04:48,304.166514603,-10.092474103,15545477.6914
14/05/28,05:00,306.105116201,-12.1415739873,15543189.7717
14/05/28,05:12,308.11323251,-14.1397997955,15540894.3829
14/05/28,05:24,310.198351954,-16.0852977159,15538591.9397
14/05/28,05:36,312.359709785,-17.9683577866,15536282.3069
14/05/28,05:48,314.604378348,-19.7865147,15533963.2202
14/05/28,06:00,316.936487961,-21.534422256,15531634.5239
14/05/28,06:12,319.359662188,-23.2063690962,15529296.0759
14/05/28,06:24,321.877026011,-24.7963781918,15526946.9825
14/05/28,06:36,324.490822904,-26.2981366068,15524588.6167
14/05/28,06:48,327.205931076,-27.7068959012,15522219.1605
14/05/28,07:00,330.015446521,-29.0123218135,15519836.8468
14/05/28,07:12,332.921493791,-30.2095536965,15517441.0413
14/05/28,07:24,335.921056759,-31.291842276,15515036.5666
14/05/28,07:36,339.009398111,-32.2526543415,15512617.4016
14/05/28,07:48,342.179741341,-33.0857391925,15510186.4562
14/05/28,08:00,345.423419435,-33.7853592092,15507741.0992
14/05/28,08:12,348.729752194,-34.3464348227,15505286.768
14/05/28,08:24,352.090616944,-34.7651167635,15502815.3196
14/05/28,08:36,355.483422026,-35.0370537925,15500331.0059
14/05/28,08:48,358.897323066,-35.1606766724,15497835.8987
14/05/28,09:00,2.31647929259,-35.1349671844,15495325.077
14/05/28,09:12,5.72491760392,-34.9601376316,15492800.3155
14/05/28,09:24,9.10701466689,-34.6376169584,15490263.3859
14/05/28,09:36,12.44796813,-34.1699910457,15487712.7251
14/05/28,09:48,15.7384635596,-33.5600319559,15485149.3388
14/05/28,10:00,18.9582238799,-32.8138665388,15482571.3393
14/05/28,10:12,22.1014818727,-31.936145741,15479982.1749
14/05/28,10:24,25.1602066141,-30.9328052135,15477380.0966
14/05/28,10:36,28.1283598048,-29.8101970414,15474765.0281
14/05/28,10:48,31.0017962522,-28.5749648193,15472140.6863
14/05/28,11:00,33.7781429468,-27.2338368043,15469501.8684
14/05/28,11:12,36.4565523371,-25.7935786341,15466851.287
14/05/28,11:24,39.0408250041,-24.2587959899,15464188.7957
14/05/28,11:36,41.526015517,-22.6398676916,15461518.259
14/05/28,11:48,43.9180669783,-20.941083506,15458836.9932
14/05/28,12:00,46.2202714559,-19.1683490698,15456145.9627
14/05/28,12:12,48.4364878425,-17.3272291225,15453445.8635
14/05/28,12:24,50.570939487,-15.4229702816,15450738.107
14/05/28,12:36,52.6281415808,-13.4604669181,15448021.9101
14/05/28,12:48,54.6152676637,-11.4416548305,15445297.7605
14/05/28,13:00,56.5319588369,-9.37598121531,15442566.1759
14/05/28,13:12,58.3856008806,-7.26479704698,15439828.8317
14/05/28,13:24,60.1809484499,-5.11175089817,15437087.3129
14/05/28,13:36,61.9227107186,-2.92019753894,15434339.0636
14/05/28,13:48,63.6155369372,-0.693260494548,15431587.5607
14/05/28,14:00,65.2640015773,1.56619539282,15428830.7198
14/05/28,14:12,66.8726207977,3.85549446052,15426073.6524
14/05/28,14:24,68.4478459123,6.17517728474,15423312.3582
14/05/28,14:36,69.9900525889,8.51695192141,15420552.3088
14/05/28,14:48,71.5056918501,10.8816607781,15417787.2516
14/05/28,15:00,72.9992032695,13.2672836406,15415025.6506
14/05/28,15:12,74.4750559507,15.6719361651,15412261.5275
14/05/28,15:24,75.9378582273,18.0938407135,15409503.2254
14/05/28,15:36,77.3923417875,20.5312838867,15406744.1246
14/05/28,15:48,78.8453616756,22.9858081023,15403986.6317
14/05/28,16:00,80.2984617698,25.4495085845,15401235.6694
14/05/28,16:12,81.7591941312,27.9239791386,15398486.7219
14/05/28,16:24,83.2337635281,30.4076921139,15395743.0389
14/05/28,16:36,84.729036016,32.8990948232,15393005.3714
14/05/28,16:48,86.2527129161,35.3965882312,15390273.5351
14/05/28,17:00,87.813570397,37.898506048,15387547.711
14/05/28,17:12,89.4217679901,40.4030976294,15384831.0448
14/05/28,17:24,91.0913799356,42.9116605178,15382121.5398
14/05/28,17:36,92.8322506421,45.4155869551,15379421.0632
14/05/28,17:48,94.6634887169,47.9156555016,15376727.0979
14/05/28,18:00,96.6058624184,50.4089926367,15374046.2974
14/05/28,18:12,98.6850798538,52.8922148339,15371373.1345
14/05/28,18:24,100.933362307,55.3611153677,15368712.8268
14/05/28,18:36,103.391677364,57.8104538133,15366063.2157
14/05/28,18:48,106.116485624,60.23659529,15363421.8736
14/05/28,19:00,109.16966726,62.624446917,15360794.6324
14/05/28,19:12,112.645271524,64.9653133306,15358180.3999
14/05/28,19:24,116.663583034,67.2429250604,15355577.0743
14/05/28,19:36,121.384189506,69.4345743777,15352988.338
14/05/28,19:48,127.015524071,71.5080453655,15350410.7014
14/05/28,20:00,133.818105354,73.4174596007,15347847.9268
14/05/28,20:12,142.083083826,75.0982144859,15345296.9241
14/05/28,20:24,152.064733584,76.4651841361,15342761.2513
14/05/28,20:36,163.74539191,77.4107842621,15340238.4624
14/05/28,20:48,176.677831553,77.8381514568,15337729.5343
14/05/28,21:00,189.894116999,77.6929187243,15335234.5563
14/05/28,21:12,202.289926474,76.9943146894,15332752.5408
14/05/28,21:24,213.133621912,75.8242777773,15330285.6369
14/05/28,21:36,222.226241163,74.2883814825,15327830.6236
14/05/28,21:48,229.730348613,72.4808896577,15325390.9926
14/05/28,22:00,235.908464376,70.4820001953,15322962.6431
14/05/28,22:12,241.052389061,68.3440897424,15320548.5103
14/05/28,22:24,245.396928238,66.1055883124,15318148.1926
14/05/28,22:36,249.124930557,63.793479947,15315757.7998
14/05/28,22:48,252.374952548,61.4269014879,15313382.9636
14/05/28,23:00,255.251323464,59.0197049098,15311017.4405
14/05/28,23:12,257.832909961,56.5820620062,15308666.0974
14/05/28,23:24,260.182717342,54.1185069957,15306324.2241
14/05/28,23:36,262.341160543,51.6412985637,15303993.1568
14/05/28,23:48,264.347669003,49.151916142,15301673.8851
14/05/29,00:00,266.230922082,46.6541892844,15299363.1209
14/05/29,00:12,268.013983593,44.1511813618,15297062.6318
14/05/29,00:24,269.715628123,41.6455269934,15294769.7167
14/05/29,00:36,271.351277573,39.1395443037,15292487.3694
14/05/29,00:48,272.935909511,36.6320017581,15290211.4801
14/05/29,01:00,274.476393558,34.1312154177,15287943.7913
14/05/29,01:12,275.984240286,31.6356334092,15285679.2582
14/05/29,01:24,277.467634141,29.1469136349,15283423.437
14/05/29,01:36,278.933858695,26.6665797671,15281171.4066
14/05/29,01:48,280.389400296,24.1962137643,15278924.9883
14/05/29,02:00,281.840204756,21.737318965,15276680.8242
14/05/29,02:12,283.291722052,19.2914890216,15274443.2417
14/05/29,02:24,284.750966183,16.8571842799,15272203.9347
14/05/29,02:36,286.219034271,14.4423419639,15269968.1344
14/05/29,02:48,287.702461823,12.0455592686,15267733.7992
14/05/29,03:00,289.205803915,9.66863706455,15265499.32
14/05/29,03:12,290.733498324,7.31354328281,15263264.6263
14/05/29,03:24,292.28994541,4.98237312306,15261029.1256
14/05/29,03:36,293.879580907,2.6773185072,15258790.638
14/05/29,03:48,295.50896651,0.397840745154,15256550.3915
14/05/29,04:00,297.17839831,-1.84761229052,15254306.4229
14/05/29,04:12,298.894511306,-4.05925278273,15252060.1814
14/05/29,04:24,300.661911497,-6.23405343605,15249805.949
14/05/29,04:36,302.485316052,-8.36882303221,15247551.3959
14/05/29,04:48,304.369442319,-10.4600178909,15245287.8572
14/05/29,05:00,306.319122836,-12.503900872,15243017.2775
14/05/29,05:12,308.339108143,-14.4963508995,15240741.7888
14/05/29,05:24,310.436900738,-16.435432646,15238456.3375
14/05/29,05:36,312.611771405,-18.3114481905,15236163.2595
14/05/29,05:48,314.870742439,-20.1218283247,15233863.2476
14/05/29,06:00,317.217939468,-21.861171659,15231550.6814
14/05/29,06:12,319.656953019,-23.5237092146,15229229.7122
14/05/29,06:24,322.190831553,-25.1034026979,15226897.7902
14/05/29,06:36,324.821715441,-26.5938878055,15224555.9578
14/05/29,06:48,327.554393571,-27.9903445662,15222204.1348
14/05/29,07:00,330.381735739,-29.2824390171,15219837.895
14/05/29,07:12,333.305686844,-30.4652607414,15217462.4669
14/05/29,07:24,336.322980581,-31.5320521977,15215073.7495
14/05/29,07:36,339.428595158,-32.4762784373,15212671.4084
14/05/29,07:48,342.615492292,-33.2917392459,15210257.5546
14/05/29,08:00,345.874650647,-33.9727432831,15207831.2917
14/05/29,08:12,349.195070088,-34.514282297,15205390.1499
14/05/29,08:24,352.568361168,-34.9126140813,15202938.0021
14/05/29,08:36,355.971614539,-35.1635617424,15200471.563
14/05/29,08:48,359.393805098,-35.265688481,15197990.3107
14/05/29,09:00,2.81893639765,-35.2181472776,15195495.9928
14/05/29,09:12,6.2309751187,-35.0213431139,15192990.6475
14/05/29,09:24,9.61429241735,-34.676868218,15190468.192
14/05/29,09:36,12.9541845327,-34.1874939337,15187934.0546
14/05/29,09:48,16.2414779636,-33.5561316142,15185389.0379
14/05/29,10:00,19.4560966418,-32.7891102322,15182827.7944
14/05/29,10:12,22.5925540942,-31.8911673975,15180255.3827
14/05/29,10:24,25.643068718,-30.8683489871,15177669.9874
14/05/29,10:36,28.6018686389,-29.7270920989,15175074.6761
14/05/29,10:48,31.4650970193,-28.4740713493,15172463.4259
14/05/29,11:00,34.2306421095,-27.116068513,15169842.7168
14/05/29,11:12,36.897875363,-25.6598571161,15167209.3526
14/05/29,11:24,39.4708074482,-24.1100147164,15164565.6568
14/05/29,11:36,41.9446784963,-22.4769685203,15161912.8822
14/05/29,11:48,44.325586715,-20.7649362742,15159247.6831
14/05/29,12:00,46.6169512591,-18.9798017852,15156574.0511
14/05/29,12:12,48.8227100906,-17.1271045683,15153892.7903
14/05/29,12:24,50.9471893295,-15.212030551,15151200.934
14/05/29,12:36,52.9949375526,-13.2394517976,15148501.9589
14/05/29,12:48,54.9731856616,-11.2112416947,15145794.0687
14/05/29,13:00,56.8816291007,-9.13682365215,15143082.3424
14/05/29,13:12,58.7276534845,-7.01751265853,15140362.8526
14/05/29,13:24,60.5160433277,-4.85689997338,15137637.6517
14/05/29,13:36,62.2515102388,-2.65832650837,15134907.0649
14/05/29,13:48,63.9387199787,-0.424857583525,15132173.1085
14/05/29,14:00,65.5822548179,1.84065232931,15129436.4234
14/05/29,14:12,67.1866375326,4.13557165021,15126697.2212
14/05/29,14:24,68.7583323214,6.46045755258,15123955.8127
14/05/29,14:36,70.2977291877,8.80704790324,15121210.8133
14/05/29,14:48,71.8112965325,11.1761867915,15118466.9263
14/05/29,15:00,73.3034850903,13.5658899348,15115721.7525
14/05/29,15:12,74.7788182557,15.9742869977,15112979.6283
14/05/29,15:24,76.2419160374,18.3996036893,15110236.8684
14/05/29,15:36,77.6975719355,20.8401279256,15107498.4704
14/05/29,15:48,79.1527078676,23.2974445663,15104760.2966
14/05/29,16:00,80.60892441,25.763597734,15102028.2755
14/05/29,16:12,82.0738850933,28.2402294797,15099298.6917
14/05/29,16:24,83.5538962516,30.7257770836,15096575.3163
14/05/29,16:36,85.0559743922,33.2186789473,15093855.2831
14/05/29,16:48,86.5879838317,35.7173141623,15091143.951
14/05/29,17:00,88.1589524809,38.2200306206,15088438.6115
14/05/29,17:12,89.7792909724,40.7250118066,15085739.2151
14/05/29,17:24,91.4634390129,43.2335145315,15083051.1769
14/05/29,17:36,93.221651852,45.7368726355,15080370.6371
14/05/29,17:48,95.073593849,48.2357834679,15077697.9859
14/05/29,18:00,97.0407742074,50.7273200599,15075035.4422
14/05/29,18:12,99.1498033735,53.2079098315,15072383.7451
14/05/29,18:24,101.434115175,55.673194664,15069743.4606
14/05/29,18:36,103.936229976,58.1176690933,15067113.1014
14/05/29,18:48,106.714800433,60.5373820248,15064494.6857
14/05/29,19:00,109.834322993,62.916803395,15061888.4081
14/05/29,19:12,113.392451441,65.2465556682,15059293.516
14/05/29,19:24,117.514096532,67.5094693276,15056709.7579
14/05/29,19:36,122.364248731,69.6815172275,15054142.1284
14/05/29,19:48,128.156844519,71.7286984554,15051586.3526
14/05/29,20:00,135.154904594,73.6026801269,15049043.0197
14/05/29,20:12,143.642480207,75.2360128327,15046513.3786
14/05/29,20:24,153.845126511,76.5410622587,15043999.8867
14/05/29,20:36,165.683653889,77.4106380553,15041496.73
14/05/29,20:48,178.636067147,77.7533834088,15039010.0799
14/05/29,21:00,191.702751097,77.5255852776,15036534.0246
14/05/29,21:12,203.829719692,76.7567536343,15034074.577
14/05/29,21:24,214.373504641,75.5333035753,15031626.0939
14/05/29,21:36,223.1978927,73.9595227516,15029193.5366
14/05/29,21:48,230.487180498,72.1260389114,15026773.4238
14/05/29,22:00,236.50266481,70.1094690432,15024366.6859
14/05/29,22:12,241.525745827,67.9594504491,15021973.5847
14/05/29,22:24,245.780842274,65.712560773,15019593.0728
14/05/29,22:36,249.442359646,63.394518075,15017224.8673
14/05/29,22:48,252.642552887,61.0237079741,15014869.3328
14/05/29,23:00,255.481227434,58.6134496652,15012525.2429
14/05/29,23:12,258.034093301,56.1735685254,15010193.8701
14/05/29,23:24,260.361828684,53.708378528,15007874.9782
14/05/29,23:36,262.503286709,51.2299882234,15005563.016
14/05/29,23:48,264.496688065,48.7397669604,15003264.5059
14/05/30,00:00,266.369859158,46.2414606094,15000975.2168
14/05/30,00:12,268.145235962,43.7381029576,14998695.2269
14/05/30,00:24,269.841099793,41.2322859864,14996421.7974
14/05/30,00:36,271.472544509,38.7262971189,14994158.4758
14/05/30,00:48,273.054257014,36.2189019954,14991902.6946
14/05/30,01:00,274.592923472,33.7183931085,14989654.5756
14/05/30,01:12,276.099898413,31.223220817,14987412.125
14/05/30,01:24,277.583241755,28.735038845,14985175.5404
14/05/30,01:36,279.050151531,26.255380247,14982943.9622
14/05/30,01:48,280.507039592,23.7858256641,14980715.4862
14/05/30,02:00,281.959814261,21.3278776391,14978492.7682
14/05/30,02:12,283.413880559,18.8831530537,14976271.5567
14/05/30,02:24,284.876229087,16.4501386438,14974054.117
14/05/30,02:36,286.347972738,14.0367171738,14971837.2315
14/05/30,02:48,287.8356099,11.6415548216,14969622.8726
14/05/30,03:00,289.343706449,9.26646657796,14967407.1532
14/05/30,03:12,290.876702083,6.9134566785,14965190.0707
14/05/30,03:24,292.439047016,4.58457045851,14962973.2773
14/05/30,03:36,294.035151936,2.2820888233,14960755.2403
14/05/30,03:48,295.671639873,0.00548895820872,14958533.3363
14/05/30,04:00,297.348795542,-2.23676761175,14956307.1245
14/05/30,04:12,299.073310241,-4.44485580197,14954077.2283
14/05/30,04:24,300.849797126,-6.61570749661,14951845.422
14/05/30,04:36,302.683003611,-8.74606773753,14949607.0678
14/05/30,04:48,304.577728329,-10.8324218928,14947362.4922
14/05/30,05:00,306.53875779,-12.8708964852,14945110.0702
14/05/30,05:12,308.57094068,-14.8574076931,14942850.8859
14/05/30,05:24,310.681753926,-16.7898871969,14940584.5543
14/05/30,05:36,312.870462073,-18.6586285874,14938309.1958
14/05/30,05:48,315.144085375,-20.4609761201,14936025.6608
14/05/30,06:00,317.506746851,-22.1914943212,14933732.2645
14/05/30,06:12,319.961968142,-23.8443295287,14931429.4923
14/05/30,06:24,322.512739812,-25.4133949107,14929115.4302
14/05/30,06:36,325.161095746,-26.8922664422,14926789.9943
14/05/30,06:48,327.911700863,-28.276056711,14924455.3038
14/05/30,07:00,330.757205599,-29.554427087,14922106.8083
14/05/30,07:12,333.699366844,-30.7224210654,14919745.9774
14/05/30,07:24,336.734660687,-31.7732786271,14917374.943
14/05/30,07:36,339.857783069,-32.7004802033,14914991.0304
14/05/30,07:48,343.061370214,-33.4978471347,14912593.7047
14/05/30,08:00,346.336085934,-34.1597590039,14910184.3444
